date,covid_gm_retail_TX,covid_gm_grocery_TX,covid_gm_parks_TX,covid_gm_transit_TX,covid_gm_work_TX,covid_gm_resid_TX,covid_gm_retail_DC,covid_gm_grocery_DC,covid_gm_parks_DC,covid_gm_transit_DC,covid_gm_work_DC,covid_gm_resid_DC,covid_gm_retail_SF,covid_gm_grocery_SF,covid_gm_parks_SF,covid_gm_transit_SF,covid_gm_work_SF,covid_gm_resid_SF,covid_gm_retail_CA,covid_gm_grocery_CA,covid_gm_parks_CA,covid_gm_transit_CA,covid_gm_work_CA,covid_gm_resid_CA,covid_gm_retail_LA,covid_gm_grocery_LA,covid_gm_parks_LA,covid_gm_transit_LA,covid_gm_work_LA,covid_gm_resid_LA,covid_gm_retail_CH,covid_gm_grocery_CH,covid_gm_parks_CH,covid_gm_transit_CH,covid_gm_work_CH,covid_gm_resid_CH,covid_gm_retail_IL,covid_gm_grocery_IL,covid_gm_parks_IL,covid_gm_transit_IL,covid_gm_work_IL,covid_gm_resid_IL,covid_gm_retail_DV,covid_gm_grocery_DV,covid_gm_parks_DV,covid_gm_transit_DV,covid_gm_work_DV,covid_gm_resid_DV,covid_gm_retail_CO,covid_gm_grocery_CO,covid_gm_parks_CO,covid_gm_transit_CO,covid_gm_work_CO,covid_gm_resid_CO,covid_gm_retail_AA,covid_gm_grocery_AA,covid_gm_parks_AA,covid_gm_transit_AA,covid_gm_work_AA,covid_gm_resid_AA,covid_gm_retail_GA,covid_gm_grocery_GA,covid_gm_parks_GA,covid_gm_transit_GA,covid_gm_work_GA,covid_gm_resid_GA,covid_gm_retail_NY,covid_gm_grocery_NY,covid_gm_parks_NY,covid_gm_transit_NY,covid_gm_work_NY,covid_gm_resid_NY,covid_gm_retail_NYC,covid_gm_grocery_NYC,covid_gm_parks_NYC,covid_gm_transit_NYC,covid_gm_work_NYC,covid_gm_resid_NYC
21/07/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/07/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2020,4.876344086,2.204081633,16.05263158,2.681318681,0.382550336,-0.75,-2,-2,13,-2,-2,-1,6,2,23,-1,1,-1,6.339285714,4.5,30.72916667,5.358974359,-1.759259259,-0.604651163,1,0,13,-1,-1,0,19.33333333,3,17,3,-3.5,-1,6.329411765,3.069444444,15.2,2.096774194,1.402597403,-0.8,-2,2,-23,-1,1,0,3.066666667,2.545454545,-6.64,-1.333333333,1.108108108,-0.1875,4,2.666666667,52,11.5,-1.4,-1,6.39516129,1.992753623,38.65625,6,0.220183486,-1.146341463,9.096774194,-0.967741935,16.89285714,10.625,0.387096774,-0.179487179,2.033333333,-2.85,-3.5,-0.8,0.466666667,0
16/02/2020,2.774068323,0.016070124,6.869318182,3.87347561,-1.546987952,0.772652389,-1.857142857,-4.428571429,17.14285714,-5.857142857,-10,2.142857143,1.714285714,0,19.14285714,-5.142857143,-7.285714286,1.428571429,6.219387755,2.484771574,31.70032573,1.174216028,-6.302030457,0.862928349,1.428571429,-0.428571429,12.28571429,-1.714285714,-3.285714286,0.857142857,8.25,-2.071428571,14.57142857,1.928571429,-3.6875,0,4.883959044,0.4437751,11.95762712,2.292237443,-1.122149837,0.414141414,0,0.714285714,-8.285714286,1.571428571,-1.857142857,1,3.191558442,1.936877076,-0.550724638,1.34057971,-2.102649007,0.753623188,2.954545455,-0.555555556,5,3.5,-2.553191489,1.590909091,0.524684271,-2.480686695,-2.837104072,1.901140684,-4.501590668,1.876811594,6.292626728,-1.186635945,12.70165746,3.772532189,-9.085253456,2.438356164,2.042328042,-2.530952381,7.2,-4.157142857,-8.395804196,2.35037594
23/02/2020,10.7431694,4.367690058,14.50882353,7.491499227,2.518518519,-1.368506494,1.285714286,-3.571428571,2.714285714,3.428571429,1.857142857,-0.285714286,2.571428571,3,13.42857143,-0.571428571,2,-0.142857143,6.334183673,3.513924051,23.31210191,4.442105263,2.353689567,-0.87962963,2.857142857,1.857142857,11.42857143,1.714285714,2.714285714,-0.857142857,9.4375,4.857142857,21.71428571,1.692307692,1.928571429,-0.714285714,9.174957118,5.237903226,16.60655738,3.219178082,2.279869067,-0.249180328,0,5.571428571,-0.428571429,1.285714286,2.857142857,-0.285714286,4.75483871,3.832786885,-0.977941176,3.302158273,2.44,-0.48630137,6.955555556,2.022727273,11.42857143,2.5625,1.369565217,0.272727273,9.804398148,2.923491379,9.246445498,4.893939394,2.241970021,-0.714285714,5.66359447,1.249422633,11.70157068,3.747826087,2.101382488,0.237057221,5.155555556,1.483333333,8.2,1.728571429,3.350549451,-0.356390977
01/03/2020,13.62863887,7.391752577,16.71903323,10.24727838,2.179983858,-1.287804878,5,1.428571429,2.428571429,3,1.714285714,-0.571428571,-4.857142857,6.285714286,-2.285714286,-9.714285714,-1.571428571,2.142857143,7.358056266,6.550505051,15.99367089,2.341549296,1.867684478,-0.524691358,4.142857143,5.714285714,9,-1,2.285714286,-0.285714286,15.3125,10.5,40.85714286,5.692307692,0.466666667,-1.428571429,15.75128645,11.34024896,47.05607477,7.888888889,2.902120718,-1.197368421,4.142857143,16.42857143,31.85714286,-2.714285714,2.714285714,-0.857142857,9.301948052,8.266666667,20.76865672,5.907801418,2.923333333,-1.048611111,12.97727273,6.133333333,10,7.625,3.130434783,-0.5,11.42906574,4.991351351,10.02463054,6.980988593,1.286937901,-0.046082949,10.99078341,7.309468822,18.48369565,5.126086957,3.960829493,-0.547425474,7.194708995,5.095238095,10.58571429,1.257142857,3.13956044,-0.234586466
08/03/2020,13.24901497,15.58253146,28.01257862,12.9168,-7.676,0.948504983,-3.142857143,6.571428571,7.285714286,-8.285714286,-5.285714286,2,-17.71428571,7.857142857,-9.714285714,-31,-21,10.14285714,1.533163265,11.67341772,9.428571429,-6.909722222,-1.330788804,1.687306502,-3.142857143,14.42857143,-17.28571429,-12.85714286,-2.142857143,3,11.375,15.78571429,32.14285714,2.416666667,-1.066666667,0.571428571,9.814310051,20.5,26.63793103,3.925233645,0.317512275,0.312080537,-2.571428571,24.57142857,35.14285714,-12.14285714,-0.714285714,1.714285714,5.357142857,15.71672355,14.52173913,0.61971831,-0.217105263,0.852112676,9.822222222,16.09090909,17.28571429,5.333333333,0.065217391,0.863636364,11.07184241,15.09450549,38.02857143,7.599236641,0.394652406,-0.222988506,7.917050691,16.99769053,38.37777778,-0.692982456,0.608294931,0.85013624,1.522751323,14.26904762,25.08571429,-7.114285714,-3.349084249,1.992481203
15/03/2020,-9.862865948,12.98886414,-7.746478873,-2.021538462,-18.60567823,9.028169014,-43.85714286,-8.857142857,-26.42857143,-54.28571429,-45.28571429,17,-59,-7.428571429,-30.85714286,-63,-58.28571429,26,-25.21683673,6.663291139,-12.8375,-28.31666667,-27.28607595,12.58842444,-29.57142857,2.857142857,-26,-34.57142857,-29,15,-20.11764706,20.42857143,-16.28571429,-15.5,-21.5,13.57142857,-22.56616415,25.95374449,-4.203125,-12.46118721,-18.91373802,10.12867647,-39.57142857,7.714285714,0,-47.85714286,-36.14285714,15.71428571,-27.22222222,5.452380952,-7.464788732,-23.18791946,-29.42492013,13.05,-15.52173913,14.86666667,-16.28571429,-25.77777778,-18.5,10.63636364,-10.49197248,14.31277533,16.69387755,-3.885057471,-16.02523659,8.574123989,-21.55299539,16.54734411,27.38068182,-25.81434599,-23.43087558,11.45558739,-30.31640212,7.771428571,-4.542857143,-38.31428571,-31.24065934,13.82690058
22/03/2020,-28.52057927,-5.909555069,-10.76294278,-18.04023845,-27.80829421,14.46382189,-60,-27.57142857,-51.57142857,-70.71428571,-59,23.28571429,-71.14285714,-28,-47,-71.57142857,-68.71428571,31.14285714,-42.67684478,-16.56818182,-24.16049383,-42.54901961,-41.23291139,18.42281879,-45.42857143,-20.71428571,-36.71428571,-51,-45.85714286,21.85714286,-36.73333333,-11.75,-31.71428571,-33,-35.17391304,21.71428571,-44.16225166,-12.40909091,-10.64285714,-29.57522124,-35.8271028,17.48101266,-53.85714286,-14,-5.571428571,-67.85714286,-50.14285714,20.85714286,-44.0295082,-17.51973684,-7.657342657,-37.33793103,-40.909375,17.53508772,-37.4375,-14.63043478,-39.28571429,-45.09090909,-34.20408163,17.68181818,-29.82519864,-3.590712743,-3.193396226,-19.79335793,-28.53519669,14.49698795,-45.72119816,-16.54147465,6.222826087,-47.48,-42.92626728,19.46686747,-55.57883598,-23.90238095,-30.5,-59.58571429,-50.39498328,22.32781955
29/03/2020,-33.40060929,-11.89630167,-27.29210526,-26.1,-33.25758755,17.01908397,-61.14285714,-28.14285714,-56.42857143,-73.57142857,-62.28571429,24.42857143,-71.42857143,-31.14285714,-47.85714286,-71.85714286,-70.14285714,31.14285714,-41.04591837,-14.23096447,-24.90092879,-43.05519481,-43.28101266,18.15488215,-44.57142857,-20.57142857,-40.71428571,-51.28571429,-48.42857143,22.14285714,-35.53333333,-10.25,-29.28571429,-41.42857143,-39.43478261,21.42857143,-37.35049834,-3.651821862,12.44067797,-28.71555556,-36.85358255,16.66806723,-56.71428571,-18.71428571,-16.14285714,-73.28571429,-54.71428571,22.57142857,-45.59,-22.83061889,-15.47586207,-40.88571429,-44.66769231,19.15044248,-31.23404255,-9.222222222,-45.57142857,-45.52173913,-37.52,18.04545455,-31.40408627,-0.967567568,-10.14027149,-27.29090909,-34.4984552,16.11728395,-43.5921659,-14.42857143,1.219101124,-51.14741036,-45.79032258,20.2652439,-55.98518519,-23.12857143,-36.22857143,-62.1,-55.32701465,23.97719298
05/04/2020,-37.3556701,-14.60939597,-24.90263158,-30.58832117,-36.52281516,17.50972763,-64.14285714,-32.71428571,-60.71428571,-75,-64,25.28571429,-73.42857143,-34.28571429,-51.42857143,-73.85714286,-70.85714286,31.71428571,-44.5508982,-17.59247649,-35.971875,-45.85099338,-45.54936709,19.56565657,-51,-26.57142857,-57.71428571,-58,-51.85714286,24.57142857,-47.375,-13.25,-17,-48.71428571,-42.7826087,21.71428571,-38.81360947,-3.831932773,21.99122807,-30.10714286,-39.58695652,16.97033898,-54.71428571,-15.42857143,6.857142857,-72.57142857,-55.28571429,21.42857143,-45.03488372,-21.24342105,5.794117647,-39.84722222,-45.19135802,18.29464286,-39.91666667,-13.55555556,-42.28571429,-47.7826087,-39.86,18.76190476,-38.52131783,-11.75268817,-6.426540284,-32.68248175,-40.36587873,18.13291139,-48.9338843,-3.014619883,14.57303371,-51.15226337,-47.66359447,20.69040248,-60.65714286,-20.44822511,-31.05714286,-63.77142857,-57.99276557,24.8031746
12/04/2020,-31.55988456,-15.70906433,-24.07161804,-28.46599132,-33.47401086,16.32633588,-65.71428571,-34,-63,-76,-63.71428571,25.42857143,-75.14285714,-37.42857143,-42.71428571,-72,-69.28571429,31,-47.19940476,-16.20987654,-25.26645768,-40.55629139,-42.67848101,17.90301003,-53.28571429,-24.57142857,-46.57142857,-52.57142857,-48.28571429,22.42857143,-51.42857143,-20.57142857,-31.71428571,-45.42857143,-40.59090909,21.85714286,-38.56610169,-11.86486486,-3.928,-30.36206897,-37.56677019,17.45106383,-60.14285714,-28.71428571,-45.42857143,-75,-56.57142857,24.28571429,-49.99378882,-28.92957746,-35.67808219,-43.7810219,-44.72530864,20.46788991,-44.47368421,-16.54545455,-40,-48.29166667,-37.30612245,18.85714286,-31.174946,-11.95331695,-11.94811321,-29.95744681,-36.15479876,16.378125,-53.08831909,-19.36684783,-0.994413408,-53.28455285,-46.52995392,20.65443425,-61.45714286,-25.25714286,-33.58571429,-61.88571429,-56.32302914,24.19724311
19/04/2020,-26.51594203,-10.66029412,-6.37037037,-24.53001464,-31.58515625,15.20715631,-64.42857143,-32.71428571,-59.28571429,-75.14285714,-63,25,-75.85714286,-37.28571429,-36,-70.71428571,-68.57142857,30.57142857,-49.44345238,-11.71118012,-18.0977918,-38.12956811,-40.83037975,17.06666667,-55.28571429,-19.85714286,-39.42857143,-50.71428571,-46.42857143,21.28571429,-47,-18,-22.28571429,-40.21428571,-37.38095238,20.71428571,-32.35836177,-7.313636364,15.64655172,-27.11453744,-35.86875,16.1399177,-51.57142857,-19.71428571,-1.142857143,-71,-52.42857143,20.57142857,-40.45283019,-20.28057554,4.067164179,-35.18571429,-41.76160991,17.83928571,-40.15,-12.5,-43.57142857,-45.17391304,-35.40816327,17.31818182,-28.32104121,-9.450980392,-12.68055556,-27.57857143,-33.98863636,16.31692308,-47.62108262,-13.31147541,13.57058824,-49.45081967,-43.65668203,19.46385542,-58.37142857,-22.07619048,-23.15714286,-59.84285714,-53.81602564,23.34018379
26/04/2020,-19.36842105,-4.037257824,4.770149254,-19.48888889,-29.83046875,12.75373134,-62.57142857,-30.14285714,-57.85714286,-74.57142857,-62.14285714,23.28571429,-74,-35.57142857,-37.28571429,-69.85714286,-67.71428571,28.57142857,-44.35628743,-7.295031056,-12.26751592,-34.62666667,-39.29873418,14.73089701,-51.14285714,-16.57142857,-35.28571429,-47.85714286,-45.42857143,19,-43,-14.14285714,-4.857142857,-31,-35.66666667,18.85714286,-26.20274914,-1.493150685,33.9375,-21.07207207,-34.4384858,13.91164659,-48.57142857,-14.71428571,9.428571429,-69.57142857,-51.42857143,17.85714286,-34.01265823,-13.05,19.03076923,-29.49285714,-39.47169811,14.54782609,-33.33333333,-6.045454545,-28.28571429,-44.35,-33.2,14.72727273,-16.12114537,-0.726368159,8.211055276,-17.875,-30.74896266,12.94242424,-42.84813754,-8.782967033,9.396449704,-46.85123967,-42.3640553,17.50447761,-53.97142857,-18.4,-17.75714286,-57.31428571,-52.03131868,21.26324144
03/05/2020,-13.2748538,1.004552352,9.845201238,-16.66169896,-26.9303054,12.05882353,-60.42857143,-25.71428571,-59.14285714,-73.57142857,-60.42857143,23.28571429,-70.85714286,-31.42857143,-27.85714286,-67.42857143,-64.85714286,28.42857143,-40.08761329,-0.833855799,-6.457792208,-31.40531561,-36.59240506,14.3496732,-47,-10.85714286,-27.57142857,-45.14285714,-43,18.42857143,-39.57142857,-8.428571429,-0.142857143,-27.85714286,-33.52380952,18.42857143,-24.22758621,3.949541284,39.52678571,-19.44700461,-32.35691824,14.01968504,-45.28571429,-8.428571429,13.14285714,-67.14285714,-48,17.57142857,-29.05732484,-6.653846154,25.82258065,-25.93150685,-36.12852665,14.14285714,-29.66666667,2.590909091,-25.14285714,-39.05,-30.92,14.45454545,-10.28888889,4.837092732,18.56521739,-13.43173432,-27.90198123,12.09253731,-37.32378223,-0.637119114,35.88819876,-42.55882353,-39.42396313,16.85163205,-49.65714286,-11.88571429,-9.185714286,-54.65714286,-49.640086,20.54511278
10/05/2020,-13.66982409,-0.928464978,5.043859649,-17.08520179,-25.47880691,11.52813067,-59.57142857,-25.28571429,-44.57142857,-71.42857143,-58.57142857,22,-71.14285714,-32.42857143,-35.85714286,-69,-63.57142857,28,-39.77809798,-3.399399399,-9.247557003,-31.93355482,-34.94683544,13.92556634,-46.28571429,-12.14285714,-20,-43.42857143,-41.28571429,17.85714286,-30.88888889,-11.57142857,-4.571428571,-29.61538462,-32.9047619,18.14285714,-26.40378549,0.901886792,33.13084112,-19.42727273,-31.00473934,13.55686275,-43.28571429,-9,6,-65.71428571,-44.71428571,16.42857143,-27.17877095,-7.87804878,21.95901639,-25.98,-34.46202532,13.43697479,-22.5,-2.045454545,-12.85714286,-36.5,-29.06,13.27272727,-8.83805668,3.884279476,30.35672515,-12.20664207,-25.89885297,10.65306122,-35.53658537,-2.715817694,50.96621622,-38.34893617,-37.15437788,15.64619883,-46.73333333,-12.86571429,9.8,-52.12857143,-47.31968466,18.90075188
