fy_18,,0,42012050.8827923,19317307.4632967,2767648.34874564,1390309.30466269,-2889885.50375803,0,30126.1362669858,0,65262.6097684078,0,5585237.76136971,99220.107945098,551932.213555037,18096795.1640156,2658471.54915709,-149172.780982636,2818052.05869926,0,1026193.20164774,39686410.8529091,434363.157610367,1879037.4214258,4688992.67572816,8443259.73442241,511577.485396805,0,1192149.80936393,352403.566420576,3189345.09375027,-315099.731816209,0,5462958.79746583,2369336.27719584,2174893.8872908,0,0,1701255.25879053,-182388.14566225,5780646.95569589,,fy_18,"  170,748,692","  174,008,083",,,fy_18,"44,554,735","19,317,307","2,767,648","-2,889,886",0,"18,096,795","42,923,456","39,686,411","511,577",0,0,"5,780,647"
fy_19,,0,99301211.177509,47810474.2649502,4147653.54924205,1270144.02639461,-8832816.91566781,0,103832.446111885,0,101770.904676473,1136814.46762572,13631095.091098,191022.809899203,1441819.8151045,41753753.2230486,5017939.87859592,951254.521522804,4224608.7613259,0,1746533.67682829,92665754.6801263,1064831.83024291,4407577.79804257,10066966.6689559,19560906.1166839,1095498.00764548,21964.6117765383,2709815.78646797,2273591.08735778,3957236.79982018,-1351393.15063609,0,16788549.6489091,3511823.60406796,3775950.80521518,3532030.35870043,0,3710501.25172366,-1394419.46281175,16804737.7138728,,fy_19,"  397,199,036","  396,510,925",,,fy_19,"101,463,890","47,810,474","4,147,654","-8,832,817",0,"41,753,753","96,736,096","92,665,755","1,095,498","21,965","3,532,030","16,804,738"
fy_20,,2370588.416245,80204824.4126034,38736646.8568552,4990883.38766176,20248.3572968086,-5358571.86938127,4224824.79950717,257055.043579675,0,48111.5540597838,869080.387957246,11529760.9115086,313964.918411624,1061221.21586357,42678678.234429,295740.873499498,642257.768676678,7481168.13599936,0,223163.352767223,76993572.7091359,1284455.05287703,4167420.9163326,5940984.12273665,19010693.9262367,1719431.64928061,1606350.37954578,1189457.2116279,1049219.30616444,4396698.46741631,-222136.277327855,1070133.72372521,7175936.28934088,959914.306741122,4117656.94668126,5185008.24204133,0,3242535.87944708,-765782.450768854,28673193.5592226,,fy_20,"  357,384,391","  354,861,181",,,fy_20,"84,255,862","38,736,647","4,990,883","-5,358,572","4,224,825","42,678,678","73,678,511","76,993,573","1,719,432","1,606,350","5,185,008","28,673,194"
fy_21,,300156.718086874,95481933.8245279,43731378.745716,3815023.72990799,0,-6165331.35861688,171060.879225983,89949.0977475561,740443.92633663,213519.109974338,1736812.7764597,12562170.7596718,34132.2262173368,1897693.96837264,60016800.1063438,4024081.86556017,1377794.38333994,21714596.2202562,-2905331.3992876,27360.3953000179,73215331.033331,1396777.44721286,5278597.31812758,10804957.3287928,24864210.4141759,1397514.65978901,1489633.83526055,1838445.93468183,232580.739089474,4276825.41810864,114296.630299513,959650.567366619,6614213.99046002,856142.667297238,4419553.50414561,6089593.1805016,899233.67527827,4956977.92430084,-978319.100227544,42244300.8937131,,fy_21,"  429,834,764","  431,407,861",,,fy_21,"97,367,200","43,731,379","3,815,024","-6,165,331","171,061","60,016,800","106,462,259","73,215,331","1,397,515","1,489,634","6,089,593","42,244,301"
Total,,2670745.13433187,317000020.297433,149595807.330818,15721209.0155574,2680701.68835411,-23246605.647424,4395885.67873315,480962.723706102,740443.92633663,428664.178479002,3742707.63204267,43308264.5236481,638340.062473262,4952667.21289575,162546026.727837,11996234.1668127,2822133.89255679,36238425.1762808,-2905331.3992876,3023250.62654327,282561069.275502,4180427.48794317,15732633.4539286,31501900.7962135,71879070.1915189,4724021.80211191,3117948.82658286,6929868.74214162,3907794.69903227,15820105.7790954,-1774332.52948065,2029784.29109183,36041658.7261758,7697216.85530216,14488055.1433329,14806631.7812434,899233.67527827,13611270.3142621,-3320909.1594704,93502879.1225044,,Total,"1,355,166,882","1,356,788,050",,,,"327,641,687","149,595,807","15,721,209","-23,246,606","4,395,886","162,546,027","319,800,321","282,561,069","4,724,022","3,117,949","14,806,632","93,502,879"
% Contri,,0.2%,23.39%,11.04%,1.16%,0.2%,-1.72%,0.32%,0.04%,0.05%,0.03%,0.28%,3.2%,0.05%,0.37%,11.99%,0.89%,0.21%,2.67%,-0.21%,0.22%,20.85%,0.31%,1.16%,2.32%,5.3%,0.35%,0.23%,0.51%,0.29%,1.17%,-0.13%,0.15%,2.66%,0.57%,1.07%,1.09%,0.07%,1%,-0.25%,6.9%,,,,,,,,24.18%,11.04%,1.16%,-1.72%,0.32%,11.99%,23.6%,20.85%,0.35%,0.23%,1.09%,6.9%
Group Modeller,,Media,Base,Brand,Brand Watch Earn,Media,Competitor,COVID,Media,Media,Media,Media,Media,Media,Media,Google Trends,Media,Base,Media,Base,Media,OSA,Media,Media,Media,Media,PR,Promotions,Media,Media,Base,Base,Media,Media,Media,Media,Store Open,Media,Media,Base,Web Visits,,,KPI,KPI,,,,Base,Brand,Brand Watch Earn,Competitor,COVID,Google Trends,Media,OSA,PR,Promotions,Store Open,Web Visits
Group_Base_Media_Brand,,Media,Base,Brand,Base,Media,Base,Base,Media,Media,Media,Media,Media,Media,Media,Base,Media,Base,Media,Base,Media,Base,Media,Media,Media,Media,Base,Promotions,Media,Media,Base,Base,Media,Media,Media,Media,Base,Media,Media,Base,Base,,,KPI,KPI,,,,Base,Brand,Brand Watch Earn,Competitor,COVID,Google Trends,Media,OSA,PR,Promotions,Store Open,Web Visits
fy,date,Addressable TV,Base,Brand,Brand Watch Earn,Catalog,Competitor,Covid Store Re-opening,CTV,CTV Digital,Custom Content,Digital Audio,Facebook,Family DM,Family Email,Google Trends,Magazine,National Holidays,National TV,Natural Disaster,OOH,OSA,Paid Search Brand,Paid Search Feed Based,Paid Search Generic,Pinterest,PR,Promotions,Prospecting Emails,Rich Media,School Holidays,Seasonality,Snapchat,Spot Radio,Spot TV,Standard Display,Store Open,Tiktok,Video,Weather,Web Visits,,date,fitted,actual,,date,fy,Base,Brand,Brand Watch Earn,Competitor,COVID,Google Trends,Media,OSA,PR,Promotions,Store Open,Web Visits
fy_18,2018-04-01,0,"1,909,639","797,405","107,475",0,"-165,408",0,354,0,12,0,"237,739","2,953","31,192","758,867","269,050","-149,173","96,043",0,0,"1,544,196","16,205","70,511","182,750","370,696",431,0,"97,391","16,940",0,"-80,946",0,"360,386","51,526","119,838",0,0,"72,764","-19,319","160,452",,2018-04-01,6859968.75017263,7504289.92,,2018-04-01,fy_18,1660200.95968556,797404.998395725,107474.511859733,-165408.184835092,0,758867.339869767,1996350.60230144,1544196.10744065,430.683345518778,0,0,160451.732109332
fy_18,2018-04-08,0,"1,909,639","859,295","115,567",0,"-157,443",0,"1,407",0,"1,602",0,"250,338","3,079","20,836","750,316","176,714",0,"51,663",0,0,"1,623,197","18,026","76,003","190,927","381,891","3,350",0,0,"20,061",0,"-71,567",0,"280,403","112,247","134,680",0,0,"73,743","-13,921","167,417",,2018-04-08,6979469.46984336,7200566,,2018-04-08,fy_18,1824150.22193124,859295.301934642,115566.807378195,-157443.21911373,0,750316.454784144,1793619.04907986,1623197.0655955,3350.44445050904,0,0,167417.343802994
fy_18,2018-04-15,0,"1,909,639","872,893","173,080",0,"-154,227",0,"1,696",0,"3,143",0,"240,057","3,107","27,454","721,757","58,308",0,"93,776",0,0,"1,643,422","18,401","76,634","183,778","390,239","20,726",0,0,"16,831",0,"-69,506",0,"191,145","146,189","125,905",0,0,"74,784","-14,404","193,871",,2018-04-15,6948700.79070939,6635829.8,,2018-04-15,fy_18,1825728.91588661,872893.491975331,173079.854279033,-154227.036676803,0,721757.25300344,1651449.16081944,1643422.03416162,20726.347505774,0,0,193870.769754949
fy_18,2018-04-22,0,"1,909,639","799,794","153,315",0,"-174,021",0,366,0,"2,547",0,"221,437","2,992","25,532","721,271","46,474",0,"111,381",0,0,"1,627,358","18,270","75,470","167,611","375,159","29,413",0,"98,677","8,010",0,"-72,009",0,"116,268","42,465","94,874",0,0,"80,233","-2,761","150,100",,2018-04-22,6629863.34165115,6937694.43000001,,2018-04-22,fy_18,1834869.21419602,799793.747910852,153314.750608254,-174020.860032402,0,721270.74889535,1487765.15559005,1627357.71404172,29412.5221411425,0,0,150100.348300162
fy_18,2018-04-29,0,"1,909,639","720,333","130,806",0,"-164,768",0,"1,699",0,"2,122",0,"204,984","2,627","17,720","680,174","44,504",0,"55,625",0,0,"1,624,860","16,645","72,677","165,959","346,566","10,538",0,0,"8,129",0,"-21,072",0,"68,077","119,856","69,600",0,0,"72,414","-23,464","128,767",,2018-04-29,6265016.29803847,6754788.21,,2018-04-29,fy_18,1865102.78326164,720332.731414535,130806.086235374,-164767.813431776,0,680174.250065187,1269202.92521163,1624860.39172885,10538.202498666,0,0,128766.741054355
fy_18,2018-05-06,0,"1,909,639","724,426","113,942",0,"-157,859",0,"1,502",0,"2,409",0,"209,075","2,685","26,949","746,052","185,855",0,"99,470",0,0,"1,706,195","16,774","72,851","185,979","357,891","7,547",0,0,"9,139",0,0,0,"43,586","150,977","91,906",0,0,"66,985",-187,"167,576",,2018-05-06,6741363.16769511,6634164.37999999,,2018-05-06,fy_18,1909451.96475906,724426.162520529,113942.423729439,-157858.808175186,0,746052.119387964,1524031.4748364,1706195.19733373,7546.59989720873,0,0,167576.03340596
fy_18,2018-05-13,0,"1,909,639","717,222","154,441",0,"-159,446",0,398,0,"2,649",0,"202,138","2,644","10,084","725,148","119,913",0,"114,087",0,0,"1,704,294","13,759","72,916","189,831","345,821",132,0,"98,667","9,219",0,0,0,"25,792","47,814","107,700",0,0,"80,974","-6,859","113,249",,2018-05-13,6602227.69619569,6518641.46,,2018-05-13,fy_18,1902780.15567137,717222.144501967,154441.128403533,-159445.515916579,0,725148.303464307,1444406.84928602,1704293.55642575,132.059914647612,0,0,113249.014444678
fy_18,2018-05-20,0,"1,909,639","763,282","128,799",0,"-146,412",0,"1,244",0,"2,834",0,"224,352","2,827","24,922","781,016","182,690",0,"63,756",0,0,"1,770,226","15,817","79,121","195,073","359,008","69,782",0,"53,976","14,373",0,0,0,"16,548","130,886","137,447",0,0,"91,789","-15,660","230,202",,2018-05-20,7087538.4083596,6998665.29,,2018-05-20,fy_18,1893978.60296989,763281.518882332,128799.406613661,-146411.576089097,0,781016.153537659,1596664.00707793,1770226.33609128,69782.1252435209,0,0,230201.83403243
fy_18,2018-05-27,0,"1,909,639","876,362","92,745",0,"-127,521",0,"1,522",0,"1,877",0,"253,276","3,209","12,072","870,553","208,372",0,"142,407",0,0,"1,868,843","18,846","85,211","208,467","379,127","19,291",0,"113,300","18,380","222,304",0,0,"10,840","156,080","133,498",0,0,"84,285",-96,"223,068",,2018-05-27,7785957.03093053,7839509.73,,2018-05-27,fy_18,2131846.36889683,876362.231579899,92744.7957337043,-127521.489954115,0,870553.075542679,1830769.70001577,1868843.2415966,19290.8358198017,0,0,223068.271699365
fy_18,2018-06-03,0,"1,909,639","928,653","155,008",0,"-122,010",0,351,0,"4,154",0,"259,071","3,475","22,245","827,205","202,199",0,"149,218",0,0,"1,853,112","19,381","84,191","214,592","378,440",133,0,"72,419","16,752","222,738",0,0,"6,426","44,211","85,910",0,0,"68,750","-6,987","200,834",,2018-06-03,7600110.40539226,7384306.22000001,,2018-06-03,fy_18,2125390.17222046,928653.139445057,155007.958334966,-122010.193448617,0,827204.68260722,1631786.1492828,1853112.21163733,132.646036013714,0,0,200833.639277038
fy_18,2018-06-10,0,"1,909,639","927,643","127,270",0,"-122,359",0,"1,534",0,"6,177",0,"256,220","3,474","27,482","796,616","185,039",0,"79,049",0,0,"1,865,664","19,129","85,337","213,351","354,533","9,074",0,"67,187","12,199","222,496",0,0,"3,854","125,727","101,546",0,0,"68,430","-9,781","243,134",,2018-06-10,7579662.57443148,7281696.81,,2018-06-10,fy_18,2122353.95871662,927643.319399521,127269.808919343,-122358.797304372,0,796616.051277418,1610266.11215634,1865663.85721361,9073.98503187136,0,0,243134.279021137
fy_18,2018-06-17,0,"1,909,639","932,633","128,820",0,"-118,239",0,178,0,"3,018",0,"268,792","3,462","16,638","727,354","194,158",0,"102,040",0,0,"1,881,353","18,360","87,361","185,724","302,853","71,706",0,"105,252","13,002","223,693",0,0,"2,304","31,198","118,638",0,0,"93,719","-6,721","219,962",,2018-06-17,7516895.45888187,7156969.55999999,,2018-06-17,fy_18,2126610.21667555,932632.923593916,128819.516764873,-118239.150927516,0,727354.426836655,1546696.87783609,1881352.69814841,71706.1875142275,0,0,219961.762439657
fy_18,2018-06-24,0,"1,909,639","953,826","177,860",0,"-104,721",0,"1,821",0,"2,536",0,"280,886","3,672","33,396","850,620","174,303",0,"55,533",0,0,"1,958,258","19,581","90,359","208,378","357,715","47,755",0,0,"10,429","233,242",0,0,"1,466","143,962","112,309",0,0,"92,362","-1,175","336,866",,2018-06-24,7950877.55572171,8016740.13,,2018-06-24,fy_18,2141705.28314006,953825.761779213,177860.380265555,-104721.20390015,0,850620.41757152,1588707.92470789,1958258.10746063,47754.6318902718,0,0,336866.252806727
fy_18,2018-07-01,0,"1,909,639","917,569","141,030",0,"-107,218",0,"1,948",0,"2,070",0,"284,946","6,792","24,517","990,380","166,918",0,"163,293",0,0,"1,911,895","22,753","93,621","234,825","414,182","24,759",0,"118,052","15,276","228,822",0,0,"431,563","158,533","118,329",0,0,"113,182","-29,798","346,296",,2018-07-01,8704173.31965733,9049360.97999999,,2018-07-01,fy_18,2108661.96421934,917569.142695406,141029.748208502,-107217.506200355,0,990379.748411701,2370800.48158444,1911894.74932902,24758.5957135007,0,0,346296.395695763
fy_18,2018-07-08,0,"1,909,639","903,980","104,709",0,"-115,339",0,"1,940",0,"3,531",0,"282,140","6,495","28,030","822,141","144,349",0,"190,970",0,0,"1,867,936","23,677","90,301","222,855","426,781","9,583",0,0,"18,414","225,433",0,0,"478,425","164,502","119,945",0,0,"96,402","-9,747","340,851",,2018-07-08,8357942.1534607,8360440.82,,2018-07-08,fy_18,2125324.13501537,903980.157190019,104709.316046797,-115339.323501711,0,822141.212712307,2298756.79028354,1867935.7404223,9583.48818814616,0,0,340850.63710393
fy_18,2018-07-15,0,"1,909,639","909,352","68,673",0,"-112,559",0,818,0,"13,008",0,"278,289","6,543","42,236","872,700","43,719",0,"222,579",0,0,"1,877,761","22,548","91,829","221,984","497,547",0,0,"112,191","24,636","226,773",0,0,"506,510","50,939","143,823",0,0,"91,563",0,"337,771",,2018-07-15,8460874.49719344,8748008.57,,2018-07-15,fy_18,2136411.22799956,909352.165307031,68673.4767270147,-112559.239837632,0,872700.355862052,2370764.53859074,1877761.1591912,0,0,0,337770.813353475
fy_18,2018-07-22,0,"1,909,639","929,021","74,490",0,"-114,124",0,"2,313",0,"6,477",0,"275,608","6,706","14,666","944,026","122,044",0,"128,695",0,"3,287","1,903,115","24,444","96,300","276,945","500,589","15,789",0,"38,341","37,488","229,087",0,0,"546,669","147,638","131,870",0,0,"90,138",0,"343,704",,2018-07-22,8684966.65701527,9277058.17999999,,2018-07-22,fy_18,2138725.19247767,929021.105075463,74489.978505697,-114123.804696554,0,944025.613982624,2450219.74638863,1903115.04529696,15789.2966900171,0,0,343704.48329475
fy_18,2018-07-29,0,"1,909,639","990,703","170,804",0,"-93,531",0,"2,166",0,"2,251",0,"288,156","6,944","26,457","922,025","43,634",0,"209,295",0,"111,622","1,968,886","27,109","104,915","284,954","478,612","62,988",0,0,"40,751","239,590",0,0,"510,535","182,622","80,505",0,0,"99,076",-963,"438,258",,2018-07-29,9108001.2173539,9759176.32999998,,2018-07-29,fy_18,2148265.3467348,990703.143889249,170803.877876657,-93531.1516160842,0,922025.067539031,2499602.83343202,1968885.93647575,62988.4202290381,0,0,438257.742793435
fy_18,2018-08-05,0,"1,909,639","970,954","149,216",0,"-105,588",0,"1,505",0,"1,006",0,"272,919","6,562","22,813","943,711","29,307",0,"234,318",0,"185,064","1,880,057","26,050","95,956","270,014","407,722","16,539",0,"105,890","13,857","232,884",0,0,"426,692","54,681","38,219",0,0,"34,813","-13,324","421,282",,2018-08-05,8632757.69351564,9523470.28000001,,2018-08-05,fy_18,2129198.10917067,970953.588779238,149216.454273309,-105588.124527623,0,943710.825780077,2227389.12031392,1880057.49881393,16538.6634100692,0,0,421281.557502054
fy_18,2018-08-12,0,"1,909,639","981,955","150,292","622,036","-107,250",0,"2,791",0,870,0,"278,609","6,922","31,616","938,327","26,374",0,"139,952",0,"241,414","1,892,906","25,665","98,007","267,229","391,250","49,629",0,"66,587","10,330","235,522",0,0,"548,246","177,063","42,211",0,0,"62,463","-4,250","441,233",,2018-08-12,9527636.32482576,9763662.81999999,,2018-08-12,fy_18,2140911.13103909,981954.578754081,150292.05585944,-107249.780849873,0,938326.50050884,3039633.53965335,1892906.29005949,49628.6974105157,0,0,441233.312390831
fy_18,2018-08-19,0,"1,909,639","942,366","81,638","525,231","-121,146",0,"1,697",0,970,0,"266,465","6,484","9,759","918,443","20,895",0,"208,171",0,"250,146","1,869,224","21,859","93,874","243,421","334,012","26,579",0,"44,219","9,429","226,648",0,0,"448,841","50,006","57,684",0,0,"82,508",-438,"286,454",,2018-08-19,8815079.35155151,8695245.65,,2018-08-19,fy_18,2135849.10534201,942366.468040314,81637.9800626911,-121145.526257967,0,918443.420075416,2675671.32729991,1869224.33238103,26578.5222340653,0,0,286453.722374045
fy_18,2018-08-26,0,"1,909,639","897,640","67,668","243,043","-138,697",0,877,0,0,0,"249,738","5,566","55,315","788,091","13,651",0,"106,731",0,"234,660","1,843,652","11,065","85,593","174,346","292,626","15,835",0,0,"8,758","220,115",0,0,"438,381","80,214","8,456",0,0,"9,881","-2,533","289,300",,2018-08-26,7909609.45057258,7967797.15000001,,2018-08-26,fy_18,2127220.28807202,897639.640232389,67668.0320598671,-138697.196464798,0,788091.142300243,2018901.16303804,1843651.58206371,15834.530232279,0,0,289300.269038823
fy_19,2018-09-02,0,"1,909,639","887,571","84,293","44,107","-127,651",0,0,0,0,0,"223,433","2,877","28,759","866,781","2,180","341,818","148,768",0,"221,464","1,856,227","8,257","87,196","206,074","286,167","37,705",0,"115,231","23,206",0,0,0,"338,344","106,621","11,171",0,0,"9,315","-44,560","266,863",,2018-09-02,7941856.43500726,8236536.95,,2018-09-02,fy_19,2206896.79525452,887571.167862885,84293.0956272907,-127651.003693165,0,866780.919747612,1863170.08543773,1856227.23468411,37705.1828023247,0,0,266862.95728396
fy_19,2018-09-09,0,"1,909,639","804,818","111,213","5,542","-170,889",0,171,0,0,0,"221,906","2,404","14,927","705,286","1,821",0,"131,174",0,"156,190","1,674,354","9,009","73,370","213,088","288,382","2,320",0,0,"19,306",0,0,0,"192,965","20,482","20,176",0,0,"17,951","-22,196","146,523",,2018-09-09,6549932.69890426,6395116.07,,2018-09-09,fy_19,1887442.34869475,804817.519701355,111212.783147051,-170888.679773604,0,705285.640124693,1388866.16826807,1674353.82117694,2320.28762034841,0,0,146522.809944664
fy_19,2018-09-16,0,"1,909,639","797,483","86,404",839,"-166,979",0,"1,203",0,0,0,"234,922","2,427","11,855","738,581","1,839",0,"76,595",0,"107,156","1,664,417","9,232","78,492","211,317","311,356","27,041",0,"10,652","22,527",0,0,0,"305,329","68,722","38,342",0,0,"40,883","-55,482","157,603",,2018-09-16,6692392.21704156,6399391.77000001,,2018-09-16,fy_19,1854156.9413565,797482.693651881,86404.3919122821,-166979.200490147,0,738581.309416154,1533686.43462615,1664416.52429419,27040.5342789529,0,0,157602.587995606
fy_19,2018-09-23,0,"1,909,639","827,738","87,659",127,"-164,125",0,"3,632",0,0,0,"243,579","2,455","18,673","713,263",0,0,"109,389",0,"60,610","1,699,388","9,729","81,457","199,312","322,468","25,759",0,"98,304","27,238",0,0,0,"215,064","15,020","71,882",0,0,"23,921","-12,786","143,892",,2018-09-23,6733287.99334361,6540571.56,,2018-09-23,fy_19,1896853.07374685,827738.393126872,87658.7848854131,-164124.656505115,0,713262.707710198,1502861.04096938,1699387.81759069,25758.8904340824,0,0,143891.941385235
fy_19,2018-09-30,0,"1,909,639","840,846","51,437",19,"-163,814",0,"1,936",0,0,0,"243,551","2,472","19,444","751,049",0,0,"61,803",0,"9,818","1,701,917","9,016","79,917","190,579","324,047","2,168",0,0,"29,387",0,0,0,"311,767","85,464","19,353",0,0,"17,908","-8,247","136,305",,2018-09-30,6627778.96825782,6488498.32,,2018-09-30,fy_19,1901391.77593687,840846.202029631,51436.8892610101,-163813.588943832,0,751048.765831932,1406479.71557578,1701916.79121011,2167.57640085051,0,0,136304.840955465
fy_19,2018-10-07,0,"1,909,639","787,006","83,597",3,"-198,695",0,"1,552",0,0,0,"217,206","2,282","17,849","638,452","88,044",0,"84,318",0,"2,189","1,560,867","7,538","71,765","179,449","257,423","9,995",0,"89,371","14,334",0,0,0,"201,136","17,818","8,983",0,0,"17,511","-75,586","77,205",,2018-10-07,6071248.81508626,6144646.53,,2018-10-07,fy_19,1834052.27794166,787006.35744707,83597.2288830624,-198694.655335443,0,638451.682973903,1278769.44951557,1560866.69288435,9994.65179201597,0,0,77205.1289840859
fy_19,2018-10-14,0,"1,909,639","795,270","44,777",0,"-195,378",0,"1,856",0,0,0,"214,470","2,305","25,806","682,941","88,952",0,"43,788",0,"2,212","1,585,405","7,871","70,931","189,103","213,332","3,617",0,0,"9,841",0,0,0,"284,034","58,741","23,094",0,0,"25,995","-54,542","89,022",,2018-10-14,6123082.92335281,6059704.06,,2018-10-14,fy_19,1855097.12076857,795270.461254107,44776.5935076034,-195377.955472636,0,682940.523898678,1262332.70561689,1585404.58455175,3617.31380915561,0,0,89021.5754187008
fy_19,2018-10-21,0,"1,909,639","802,763","16,955",0,"-202,110",0,"1,807",0,114,0,"209,850","2,304","20,727","690,805","88,908",0,"91,203",0,"2,211","1,600,201","9,437","72,272","203,094","176,493","3,312",0,"90,248","21,281",0,0,0,"197,758","12,525","63,863",0,0,"53,602","-30,869","25,219",,2018-10-21,6133611.99864483,5880559.6,,2018-10-21,fy_19,1878769.4487183,802762.88006896,16954.7336007662,-202109.558007552,0,690804.957075416,1317697.97159322,1600200.59119783,3312.26585449572,0,0,25218.7085433974
fy_19,2018-10-28,0,"1,909,639","850,383","55,505",0,"-203,744",0,"2,029",0,226,"16,967","215,234","2,565","32,003","679,236","93,094",0,"49,294",0,"2,315","1,646,648","13,886","75,865","201,861","209,845","14,735",0,"35,997","25,153",0,0,0,"302,204","90,055","62,933",0,0,"83,947","-30,790","68,155",,2018-10-28,6505242.15517842,5986975.73,,2018-10-28,fy_19,1878848.32263574,850383.40276552,55505.4657342852,-203743.977190317,0,679236.210219818,1515474.66890446,1646647.55401073,14735.1428088777,0,0,68155.365289298
fy_19,2018-11-04,0,"1,909,639","882,541","42,563",0,"-231,828",0,"1,755",0,"1,168","45,063","225,275","2,885","44,325","742,759","96,979",0,"100,013",0,"2,412","1,675,995","14,402","80,427","176,619","313,944","12,259",0,"98,291","23,100",0,0,0,"220,455","21,779","74,812",0,0,"60,300","-14,793","164,393",,2018-11-04,6787531.96820109,7076833.90999999,,2018-11-04,fy_19,1894845.94379451,882541.376248143,42562.6700796361,-231827.550201157,0,742758.754673151,1604002.80961269,1675995.23504344,12259.4935493624,0,0,164393.235401323
fy_19,2018-11-11,0,"1,909,639","823,425","50,073",0,"-265,007",0,"1,522",0,630,"44,744","209,087","2,654","31,479","767,919",0,"-100,625","47,505",0,"2,218","1,565,499","12,552","74,221","130,901","353,903","4,345",0,"19,422","30,145",0,0,0,"130,855","94,452","73,697",0,0,"69,336","-27,841","115,202",,2018-11-11,6171952.97735777,6456602.29,,2018-11-11,fy_19,1781173.23473165,823425.117019605,50072.8609379431,-265007.25067895,0,767919.42711197,1329323.71418029,1565498.56108564,4344.94256620563,0,0,115202.370403418
fy_19,2018-11-18,0,"1,909,639","844,999","124,075",0,"-253,711",0,"1,860",0,638,"37,083","223,747","2,877","40,933","794,214",0,"-142,629","127,696",0,"2,405","1,605,921","15,596","81,502","163,004","401,302","8,267",0,"15,372","34,786",0,0,0,"293,117","104,364","72,334",0,0,"56,662","-7,868","274,739",,2018-11-18,6832922.14710962,7162438.61,,2018-11-18,fy_19,1759141.45537272,844998.902141149,124074.825028304,-253711.382848408,0,794214.162109823,1675276.76679069,1605921.18085108,8267.33848577445,0,0,274738.899178491
fy_19,2018-11-25,0,"1,909,639","739,143","66,174",0,"-308,807",0,"1,428",0,792,"27,243","197,580","2,578","24,129","663,016",0,"-266,860","118,462",0,"2,133","1,474,717","11,940","71,195","156,864","354,720","3,673",0,"92,859","22,448","175,358",0,0,"178,329","22,417","45,986",0,0,"57,533","-21,952","179,625",,2018-11-25,6002364.99069836,5494295.22,,2018-11-25,fy_19,1796184.15414781,739142.635734777,66174.2335285566,-308806.575329886,0,663016.417301241,1388638.33478704,1474716.93380511,3673.44042327332,0,0,179625.41630044
fy_19,2018-12-02,0,"1,909,639","634,499","62,780",0,"-263,485",0,946,0,"1,520","46,643","161,772","2,296","18,786","566,522",0,0,"56,596",0,255,"1,325,975","9,088","59,254","123,809","293,340","7,023",0,0,"14,416",0,"-422,836",0,"95,274","79,263","46,027",0,0,"46,564","-89,488","184,110",,2018-12-02,4970586.92317782,4844677.64,,2018-12-02,fy_19,1397315.14082287,634498.982483921,62780.4755909091,-263484.729495821,0,566521.706577537,1055847.23594373,1325974.86753754,7023.31328110839,0,0,184109.930436029
fy_19,2018-12-09,0,"1,909,639","608,956","14,323",0,"-281,501",0,834,0,"2,305","22,738","137,470","2,097","18,166","425,604",0,0,"78,281",0,0,"1,284,731","8,608","53,612","114,395","256,199","10,275",0,"66,681","24,446",0,"-440,879",0,"53,411","17,698","56,968",0,0,"48,027","-49,957","90,848",,2018-12-09,4533973.3616236,4651807.69,,2018-12-09,fy_19,1418802.97690222,608956.025262892,14322.9359428178,-281500.836405423,0,425604.127280658,961934.480520316,1284730.78251514,10274.5681719775,0,0,90848.3014330077
fy_19,2018-12-16,0,"1,909,639","799,129","2,322",0,"-173,141",0,"1,045",0,676,"21,460","200,222","2,986","19,054","660,988",0,0,"58,516",0,0,"1,694,354","13,678","75,003","170,743","343,697","63,178",0,0,"45,498","199,285",0,0,"45,984","107,754","85,607",0,0,"87,280","-27,232",0,,2018-12-16,6407723.45880915,6222013.26,,2018-12-16,fy_19,2081692.35961941,799128.839916056,2322.04178360604,-173141.197866268,0,660987.887565682,1279201.97151514,1694353.76809484,63177.7881806891,0,0,0
fy_19,2018-12-23,0,"1,909,639","909,188","1,882",0,"-148,673",0,642,0,"1,325","8,235","227,210","3,478","28,111","913,644",0,0,"168,210",0,0,"1,803,169","19,635","85,394","190,433","379,358","37,665",0,0,"66,629","214,532",0,0,"297,546","129,264","80,186",0,0,"77,153","-40,007","254,626",,2018-12-23,7618473.90380446,7300229.38,,2018-12-23,fy_19,2084164.44189645,909187.824965866,1882.0094706489,-148673.080570825,0,913643.558848769,1762809.68749956,1803168.53712816,37664.7963620913,0,0,254626.128203745
fy_19,2018-12-30,0,"1,909,639","1,028,398","27,198",0,"-132,573",0,"1,053",0,"1,158",0,"243,820","3,558","42,057","1,054,765",0,"580,466","266,970",0,0,"1,851,124","24,752","97,317","200,357","362,554","1,540",0,"132,783","14,082",0,"-40,056",0,"223,709","116,023","79,465",0,0,"30,967","-57,420","418,825",,2018-12-30,8482529.80221347,8222479.17,,2018-12-30,fy_19,2392628.76830557,1028397.65765198,27197.7384801054,-132573.090752853,0,1054764.85052407,1840624.67642092,1851124.08405833,1540.42619156528,0,0,418824.691333772
